godzina,month,weekend,liczba_tras,usertype,student
21,7,TRUE,15,Customer,TRUE
21,6,FALSE,25,Customer,TRUE
21,1,TRUE,7,Customer,FALSE
21,3,TRUE,5,Customer,FALSE
21,11,TRUE,5,Subscriber,TRUE
21,5,TRUE,6,Customer,TRUE
21,11,TRUE,3,Customer,TRUE
21,10,TRUE,11,Customer,TRUE
21,1,TRUE,6,Customer,TRUE
21,4,FALSE,13,Customer,TRUE
21,1,FALSE,2,Customer,FALSE
21,1,FALSE,2,Customer,TRUE
21,4,TRUE,2,Customer,TRUE
21,2,TRUE,3,Customer,TRUE
21,12,TRUE,1,Customer,TRUE
22,3,TRUE,104,Subscriber,FALSE
22,4,FALSE,372,Subscriber,FALSE
22,6,FALSE,80,Customer,FALSE
22,6,TRUE,192,Subscriber,FALSE
22,7,FALSE,690,Subscriber,FALSE
22,9,FALSE,93,Subscriber,TRUE
22,10,FALSE,484,Subscriber,FALSE
22,6,FALSE,477,Subscriber,FALSE
22,9,FALSE,548,Subscriber,FALSE
22,1,FALSE,240,Subscriber,FALSE
22,5,TRUE,123,Subscriber,FALSE
22,5,FALSE,490,Subscriber,FALSE
22,9,TRUE,182,Subscriber,FALSE
22,7,FALSE,106,Subscriber,TRUE
22,1,TRUE,57,Subscriber,FALSE
22,8,TRUE,95,Customer,FALSE
22,2,FALSE,237,Subscriber,FALSE
22,8,FALSE,578,Subscriber,FALSE
22,8,TRUE,32,Subscriber,TRUE
22,4,TRUE,126,Subscriber,FALSE
22,12,FALSE,226,Subscriber,FALSE
22,8,FALSE,89,Subscriber,TRUE
22,10,TRUE,126,Subscriber,FALSE
22,11,FALSE,343,Subscriber,FALSE
22,8,TRUE,192,Subscriber,FALSE
22,3,FALSE,39,Subscriber,TRUE
22,4,FALSE,40,Subscriber,TRUE
22,6,FALSE,77,Subscriber,TRUE
22,6,FALSE,31,Customer,TRUE
22,11,TRUE,109,Subscriber,FALSE
22,12,TRUE,86,Subscriber,FALSE
22,3,FALSE,273,Subscriber,FALSE
22,11,FALSE,54,Subscriber,TRUE
22,1,FALSE,27,Subscriber,TRUE
22,7,FALSE,172,Customer,FALSE
22,5,FALSE,43,Subscriber,TRUE
22,6,TRUE,33,Subscriber,TRUE
22,12,TRUE,13,Subscriber,TRUE
22,9,TRUE,36,Subscriber,TRUE
22,10,FALSE,71,Subscriber,TRUE
22,11,FALSE,49,Customer,FALSE
22,2,FALSE,31,Subscriber,TRUE
22,7,TRUE,180,Subscriber,FALSE
22,9,FALSE,63,Customer,FALSE
22,2,TRUE,8,Subscriber,TRUE
22,5,TRUE,18,Customer,FALSE
22,2,TRUE,66,Subscriber,FALSE
22,4,TRUE,17,Subscriber,TRUE
22,9,TRUE,73,Customer,FALSE
22,11,TRUE,15,Subscriber,TRUE
22,12,FALSE,28,Subscriber,TRUE
22,10,TRUE,20,Subscriber,TRUE
22,3,TRUE,13,Subscriber,TRUE
22,5,TRUE,14,Subscriber,TRUE
22,5,FALSE,77,Customer,FALSE
22,7,TRUE,28,Subscriber,TRUE
22,8,FALSE,106,Customer,FALSE
22,1,FALSE,3,Customer,TRUE
22,2,FALSE,3,Customer,FALSE
22,10,FALSE,15,Customer,TRUE
22,10,FALSE,65,Customer,FALSE
22,3,FALSE,9,Customer,FALSE
22,4,TRUE,14,Customer,FALSE
22,6,TRUE,76,Customer,FALSE
22,9,TRUE,35,Customer,TRUE
22,5,FALSE,12,Customer,TRUE
22,8,FALSE,34,Customer,TRUE
22,12,TRUE,5,Customer,FALSE
22,4,FALSE,26,Customer,FALSE
22,7,FALSE,37,Customer,TRUE
22,11,FALSE,11,Customer,TRUE
22,3,TRUE,2,Customer,TRUE
22,1,TRUE,3,Subscriber,TRUE
22,3,FALSE,3,Customer,TRUE
22,9,FALSE,40,Customer,TRUE
22,10,TRUE,32,Customer,FALSE
22,6,TRUE,21,Customer,TRUE
22,11,TRUE,18,Customer,FALSE
22,12,FALSE,6,Customer,TRUE
22,8,TRUE,20,Customer,TRUE
22,7,TRUE,31,Customer,FALSE
22,3,TRUE,8,Customer,FALSE
22,1,FALSE,3,Customer,FALSE
22,12,FALSE,15,Customer,FALSE
22,5,TRUE,4,Customer,TRUE
22,4,TRUE,12,Customer,TRUE
22,7,TRUE,14,Customer,TRUE
22,11,TRUE,4,Customer,TRUE
22,4,FALSE,3,Customer,TRUE
22,10,TRUE,3,Customer,TRUE
22,12,TRUE,2,Customer,TRUE
22,1,TRUE,1,Customer,FALSE
22,2,TRUE,2,Customer,TRUE
22,1,TRUE,1,Customer,TRUE
23,4,FALSE,190,Subscriber,FALSE
23,7,FALSE,321,Subscriber,FALSE
23,5,FALSE,282,Subscriber,FALSE
23,11,FALSE,177,Subscriber,FALSE
23,9,TRUE,106,Subscriber,FALSE
23,6,FALSE,279,Subscriber,FALSE
23,3,TRUE,73,Subscriber,FALSE
23,3,FALSE,156,Subscriber,FALSE
23,7,FALSE,47,Subscriber,TRUE
23,1,FALSE,102,Subscriber,FALSE
23,10,FALSE,251,Subscriber,FALSE
23,6,TRUE,136,Subscriber,FALSE
23,10,TRUE,101,Subscriber,FALSE
23,8,FALSE,323,Subscriber,FALSE
23,2,FALSE,96,Subscriber,FALSE
23,2,TRUE,36,Subscriber,FALSE
23,8,TRUE,22,Subscriber,TRUE
23,11,TRUE,81,Subscriber,FALSE
23,2,FALSE,14,Subscriber,TRUE
23,11,TRUE,6,Subscriber,TRUE
23,1,FALSE,12,Subscriber,TRUE
23,2,TRUE,5,Subscriber,TRUE
23,6,FALSE,20,Customer,TRUE
23,9,FALSE,48,Subscriber,TRUE
23,9,FALSE,263,Subscriber,FALSE
23,5,TRUE,82,Subscriber,FALSE
23,12,FALSE,142,Subscriber,FALSE
23,12,TRUE,11,Subscriber,TRUE
23,8,TRUE,52,Customer,FALSE
23,12,FALSE,16,Subscriber,TRUE
23,10,FALSE,28,Subscriber,TRUE
23,8,TRUE,125,Subscriber,FALSE
23,12,TRUE,59,Subscriber,FALSE
23,4,FALSE,17,Subscriber,TRUE
23,6,TRUE,10,Subscriber,TRUE
23,4,TRUE,8,Subscriber,TRUE
23,10,TRUE,11,Subscriber,TRUE
23,5,FALSE,19,Subscriber,TRUE
23,7,TRUE,136,Subscriber,FALSE
23,3,TRUE,8,Subscriber,TRUE
23,4,TRUE,102,Subscriber,FALSE
23,8,FALSE,45,Subscriber,TRUE
23,9,TRUE,60,Customer,FALSE
23,5,TRUE,11,Subscriber,TRUE
23,6,FALSE,25,Subscriber,TRUE
23,11,FALSE,23,Subscriber,TRUE
23,9,TRUE,19,Subscriber,TRUE
23,5,FALSE,43,Customer,FALSE
23,6,FALSE,53,Customer,FALSE
23,7,FALSE,66,Customer,FALSE
23,1,TRUE,55,Subscriber,FALSE
23,7,TRUE,16,Subscriber,TRUE
23,1,TRUE,4,Subscriber,TRUE
23,6,TRUE,60,Customer,FALSE
23,10,FALSE,35,Customer,FALSE
23,3,FALSE,12,Subscriber,TRUE
23,9,FALSE,15,Customer,TRUE
23,5,TRUE,16,Customer,FALSE
23,4,TRUE,11,Customer,FALSE
23,7,TRUE,31,Customer,FALSE
23,9,TRUE,21,Customer,TRUE
23,11,FALSE,22,Customer,FALSE
23,11,TRUE,7,Customer,TRUE
23,1,TRUE,1,Customer,TRUE
23,4,FALSE,7,Customer,FALSE
23,8,FALSE,83,Customer,FALSE
23,9,FALSE,40,Customer,FALSE
23,10,TRUE,10,Customer,TRUE
23,2,FALSE,5,Customer,FALSE
23,8,TRUE,24,Customer,TRUE
23,12,FALSE,16,Customer,FALSE
23,6,TRUE,18,Customer,TRUE
23,10,TRUE,12,Customer,FALSE
23,5,FALSE,13,Customer,TRUE
23,7,TRUE,13,Customer,TRUE
23,1,FALSE,3,Customer,FALSE
23,3,FALSE,1,Customer,FALSE
23,10,FALSE,11,Customer,TRUE
23,12,TRUE,13,Customer,FALSE
23,11,TRUE,9,Customer,FALSE
23,8,FALSE,25,Customer,TRUE
23,7,FALSE,31,Customer,TRUE
23,5,TRUE,3,Customer,TRUE
23,3,TRUE,3,Customer,FALSE
23,12,FALSE,3,Customer,TRUE
23,4,FALSE,3,Customer,TRUE
23,12,TRUE,3,Customer,TRUE
23,3,FALSE,4,Customer,TRUE
23,11,FALSE,1,Customer,TRUE
23,2,TRUE,3,Customer,FALSE
23,1,FALSE,1,Customer,TRUE
23,2,FALSE,2,Customer,TRUE
